"endTime","artistName","trackName","msPlayed"
"2022-09-25 23:02","Ang Walang Kwentang Podcast","Sta. Aries na Matamis: Kinangks Pero Hindi Minahal",6396
"2022-09-25 23:02","Sam Smith","Unholy (feat. Kim Petras)",4940
"2022-09-25 23:06","The Summer Set","All Downhill From Here",5766
"2022-09-25 23:06","The Summer Set","All Downhill From Here",1866
"2022-09-25 23:06","Mayday Parade","A Shot Across the Bow",225093
"2022-09-25 23:06","Noughts And Exes","Hearts",2336
"2022-09-25 23:06","Maroon 5","Ladykiller",8340
"2022-09-25 23:06","Maroon 5","Ladykiller",2030
"2022-09-25 23:06","Tonight Alive","Bathwater",3162
"2022-09-25 23:09","With Confidence","Keeper",161391
"2022-09-25 23:09","Ariana Grande","sweetener",30310
"2022-09-25 23:10","Owl City","Tidal Wave",1652
"2022-09-25 23:10","Owl City","Tidal Wave",5338
"2022-09-25 23:10","Fall Out Boy","We Were Doomed From The Start (The King Is Dead)",17530
"2022-09-25 23:10","WALK THE MOON","Tête-À-Tête",2922
"2022-09-25 23:10","Rex Orange County","Belly (The Grass Stains)",8454
"2022-09-25 23:10","Rex Orange County","Belly (The Grass Stains)",1085
"2022-09-25 23:10","With Confidence","Gravity",1622
"2022-09-25 23:10","With Confidence","Gravity",1422
"2022-09-25 23:10","With Confidence","Gravity",23
"2022-09-25 23:10","All Time Low","Break Out! Break Out!",3888
"2022-09-25 23:14","Panic! At The Disco","Golden Days",254320
"2022-09-25 23:15","Boys Like Girls","Holiday",18652
"2022-09-25 23:20","Twenty One Pilots","Holding on to You",263733
"2022-09-25 23:20","Oh, Flamingo!","Inconsistencies",11175
"2022-09-25 23:21","LANY","Good Girls",17576
"2022-09-25 23:24","Halsey","Coming Down",223299
"2022-09-25 23:25","LANY","Run",16426
"2022-09-25 23:25","Eraserheads","Balikbayan Box",2237
"2022-09-25 23:28","Ang Walang Kwentang Podcast","Sta. Aries na Matamis: Kinangks Pero Hindi Minahal",1266369
"2022-09-25 23:39","The 1975","Paris",253940
"2022-09-26 05:43","The Maine","Forever Halloween",23
"2022-09-26 05:43","The 1975","Paris",10533
"2022-09-26 05:47","The 1975","It's Not Living (If It's Not With You)",248335
"2022-09-26 05:53","Autotelic","Balik",315693
"2022-09-26 05:56","Paramore","Playing God",182800
"2022-09-26 06:00","The Maine","You're Still the One",243750
"2022-09-26 06:01","Tonight Alive","Eject, Eject, Eject!",64950
"2022-09-26 06:20","WALK THE MOON","Sidekick",64763
"2022-09-26 21:58","WALK THE MOON","Sidekick",110740
"2022-09-26 22:03","The Maine","Heaven, We're Already Here",279897
"2022-09-26 22:07","The Script","If You Ever Come Back",241653
"2022-09-26 22:21","Fall Out Boy","""The Take Over, The Breaks Over""",142708
"2022-09-27 02:08","Niall Horan","Slow Hands",0
"2022-09-27 15:53","Fall Out Boy","""The Take Over, The Breaks Over""",70939
"2022-09-27 15:56","Twenty One Pilots","Smithereens",177040
"2022-09-27 15:57","Imagine Dragons","The River",46349
"2022-09-27 16:01","Paramore","Still into You - Live at Red Rocks Amphitheatre, Morrison, CO, 8/12/2014",270776
"2022-09-27 16:05","Khalid","Love Lies",201253
"2022-09-27 16:06","Fall Out Boy","""The Take Over, The Breaks Over""",9803
"2022-09-27 16:08","The Script","Before the Worst",203106
"2022-09-27 16:12","State Champs","Secrets",224423
"2022-09-27 16:25","Ben&Ben","Paninindigan Kita",134863
"2022-09-27 20:00","Ben&Ben","Paninindigan Kita",177850
"2022-09-27 20:02","Shawn Mendes","Something Big",161440
"2022-09-27 20:25","With Confidence","Archers",161193
"2022-09-27 20:28","Simple Plan","Last One Standing",207293
"2022-09-27 20:33","Carly Rae Jepsen","Store",192640
"2022-09-27 20:36","Neck Deep","A Part Of Me (feat. Laura Whiteside)",189415
"2022-09-27 20:39","WALK THE MOON","Quesadilla",195280
"2022-09-27 20:42","Maroon 5","Through With You",181573
"2022-09-27 20:45","Maroon 5","Maps",189960
"2022-09-27 20:48","Neck Deep","The Beach Is For Lovers (Not Lonely Losers)",184746
"2022-09-27 20:53","Troye Sivan","The Good Side",268597
"2022-09-27 20:56","Simple Plan","Boom!",190320
"2022-09-27 21:00","The 1975","Loving Someone",260419
"2022-09-27 21:05","PVRIS","Holy",295653
"2022-09-27 21:10","The Maine","Last Christmas",265533
"2022-09-27 21:13","Train","Marry Me",205453
"2022-09-27 21:19","Rex Orange County","New York State Of Mind - Live at Radio City Music Hall",307935
"2022-09-27 21:24","Oh, Flamingo!","June",341970
"2022-09-27 21:55","Empire Cast","You're So Beautiful (feat. Jussie Smollett & Yazz)",180543
"2022-09-28 01:28","Empire Cast","You're So Beautiful (feat. Jussie Smollett & Yazz)",1000
"2022-09-28 01:28","Mayday Parade","Without the Bitter the Sweet Isn't as Sweet",1407
"2022-09-28 01:32","Fall Out Boy","Centuries",228360
"2022-09-28 01:35","Troye Sivan","Lucky Strike",208967
"2022-09-28 01:51","Tonight Alive","Don't Wish",167672
"2022-09-28 04:04","Kehlani","Gangsta",2986
"2022-09-28 04:04","Mayday Parade","If You Wanted A Song Written About You, All You Had To Do Was Ask",2539
"2022-09-28 04:04","All Time Low","Therapy",19277
"2022-09-28 04:04","TWIN XL","Good",1155
"2022-09-28 04:04","Shawn Mendes","Imagination",1437
"2022-09-28 04:04","Tonight Alive","Don't Wish",894
"2022-09-28 04:08","Mayday Parade","If You Wanted A Song Written About You, All You Had To Do Was Ask",244973
"2022-09-28 04:22","Shawn Mendes","Imagination",210209
"2022-09-28 14:59","Shawn Mendes","Imagination",7815
"2022-09-28 15:04","Olivia Rodrigo","hope ur ok",209560
"2022-09-28 15:08","Simple Plan","Welcome to My Life",206773
"2022-09-28 15:21","WALK THE MOON","Avalanche",137931
"2022-09-28 17:13","WALK THE MOON","Avalanche",80870
"2022-09-28 17:25","Faber Drive","Forever",19930
"2022-09-28 17:29","Paramore","This Is Why",207652
"2022-09-28 17:37","Paramore","Playing God",76720
"2022-09-28 17:41","Paramore","This Is Why",207652
"2022-09-28 17:44","Simple Plan","Jet Lag (feat. Natasha Bedingfield)",204526
"2022-09-28 17:48","We The Kings","Check Yes, Juliet",220146
"2022-09-28 17:48","Make Out Monday","Kissaphobic",6920
"2022-09-28 17:48","My Chemical Romance","The Foundations of Decay",20233
"2022-09-28 18:01","Paramore","This Is Why",146100
"2022-09-28 19:43","Paramore","This Is Why",61905
"2022-09-28 19:46","Paramore","This Is Why",207652
"2022-09-28 19:50","Paramore","This Is Why",207652
"2022-09-28 19:53","Paramore","This Is Why",207652
"2022-09-28 19:54","Paramore","This Is Why",68590
"2022-09-28 19:58","Paramore","This Is Why",207652
"2022-09-28 20:01","Paramore","This Is Why",207652
"2022-09-28 20:06","Paramore","This Is Why",252265
"2022-09-28 20:16","Paramore","This Is Why",24592
"2022-09-28 21:19","Paramore","This Is Why",183111
"2022-09-28 21:20","Paramore","This Is Why",24112
"2022-09-28 21:24","Zack Tabudlo","Asan Ka Na Ba",241132
"2022-09-28 21:27","Chris Brown","Under The Influence",184613
"2022-09-28 21:29","BLACKPINK","Tally",111738
"2022-09-28 21:33","Arthur Nery","Isa lang",269256
"2022-09-28 21:37","Rex Orange County","AMAZING",209200
"2022-09-28 21:38","Nicky Youre","Sunroof",2553
"2022-09-28 21:38","BLACKPINK","The Happiest Girl",48828
"2022-09-28 21:43","Ben&Ben","Paninindigan Kita",312234
"2022-09-28 21:46","BLACKPINK","Shut Down",175889
"2022-09-28 21:47","Rosa Linn","SNAP",70959
"2022-09-29 05:44","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",172714
"2022-09-29 05:48","Khalid","Another Sad Love Song",244746
"2022-09-29 05:50","Rex Orange County","A Song About Being Sad",136000
"2022-09-29 06:02","Twenty One Pilots","Choker",70858
"2022-09-29 07:01","Ang Walang Kwentang Podcast","Raket Pa More: A Shooting and Taping Memoir (Part 10) Feat. Direks Rod, Dwein and Irene",2242399
"2022-09-29 17:44","Ang Walang Kwentang Podcast","Sta. Aries na Matamis: Kinangks Pero Hindi Minahal",13303
"2022-09-29 17:49","Ben&Ben","Paninindigan Kita",312234
"2022-09-29 17:51","Joji","Glimpse of Us",122158
"2022-09-29 17:54","Charlie Puth","Left and Right (Feat. Jung Kook of BTS)",154486
"2022-09-29 17:57","Harry Styles","As It Was",167303
"2022-09-29 18:01","Zack Tabudlo","Asan Ka Na Ba",241132
"2022-09-29 18:05","Arthur Nery","Isa lang",269256
"2022-09-29 18:06","NIKI","Every Summertime",46658
"2022-09-29 18:07","Ang Walang Kwentang Podcast","Sta. Aries na Matamis: Kinangks Pero Hindi Minahal",9623
"2022-09-29 18:18","The Mindset Mentor","5 Keys to Stop Overthinking",677501
"2022-09-29 18:31","The Mindset Mentor","Learn When to Give Up",656230
"2022-09-29 18:42","The Mindset Mentor","5 Keys to Stop Overthinking",706080
"2022-09-29 18:43","Paramore","This Is Why",0
"2022-09-29 18:43","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",1614
"2022-09-29 18:47","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",210959
"2022-09-29 18:48","Paramore","This Is Why",69727
"2022-09-29 18:48","Sam Concepcion","Diwata (Miss Universe Philippines 2021)",23
"2022-09-29 18:55","Paramore","This Is Why",407299
"2022-09-29 18:55","Arthur Nery","Isa lang",40802
"2022-09-29 19:09","Paramore","This Is Why",205003
"2022-09-30 01:04","Paramore","This Is Why",207652
"2022-09-30 01:29","Paramore","This Is Why",135647
"2022-09-30 06:18","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:21","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:21","The Maine","Box in a Heart (with renforshort)",23106
"2022-09-30 06:24","The Maine","Box in a Heart (with renforshort)",147990
"2022-09-30 06:24","The Maine","Box in a Heart (with renforshort)",23668
"2022-09-30 06:27","The Maine","Box in a Heart (with renforshort)",148489
"2022-09-30 06:30","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:33","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:35","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:38","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:41","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:44","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:47","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:50","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:53","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:56","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 06:59","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 07:02","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 07:05","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 07:07","The Maine","Box in a Heart (with renforshort)",143080
"2022-09-30 07:10","Paramore","This Is Why",207652
"2022-09-30 07:14","Paramore","This Is Why",207652
"2022-09-30 07:20","Paramore","This Is Why",121199
"2022-09-30 07:23","Noah Raquel","Nakalimutan",187185
"2022-09-30 07:26","Noah Raquel","Nakalimutan",187185
"2022-09-30 07:29","Noah Raquel","Nakalimutan",170558
"2022-09-30 18:00","Paramore","This Is Why",207652
"2022-09-30 18:04","Ed Sheeran","Celestial",209026
"2022-09-30 18:07","Shawn Mendes","Heartbeat (From the “Lyle, Lyle, Crocodile” Original Motion Picture Soundtrack) - “ From the “Lyle, Lyle, Crocodile” Original Motion Picture Soundtrack ”",11011
"2022-09-30 18:07","lilspirit","numb (feat. blackbear)",177729
"2022-09-30 18:44","Ang Walang Kwentang Podcast","Boyfriend Ko Siya Noon, May Boyfriend na Siya Ngayon Feat. Nana Silayro and Tom Falconite of Talking Nansense",2155597
"2022-09-30 18:56","The Mindset Mentor","Inner Bitch Exorcism",668516
"2022-09-30 19:00","The Maine","Box in a Heart (with renforshort)",171063
"2022-09-30 19:00","The Maine","Box in a Heart (with renforshort)",1440
"2022-09-30 19:00","Fall Out Boy","Beat It - Studio Version",21288
"2022-09-30 19:03","Paramore","This Is Why",207652
"2022-09-30 19:06","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",172714
"2022-09-30 19:10","Charlie Puth","Light Switch",187703
"2022-09-30 19:20","NIKI","Every Summertime",12809
"2022-10-01 05:04","NIKI","Every Summertime",14009
"2022-10-01 05:04","The Maine","Box in a Heart (with renforshort)",3816
"2022-10-01 05:04","Charlie Puth","Light Switch",23
"2022-10-01 05:04","Paramore","This Is Why",433
"2022-10-01 05:04","Ed Sheeran","I See Fire - From ""The Hobbit - The Desolation Of Smaug""",30774
"2022-10-01 05:04","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",23
"2022-10-01 05:07","The Maine","Box in a Heart (with renforshort)",171063
"2022-10-01 05:11","Paramore","This Is Why",207652
"2022-10-01 05:16","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",63867
"2022-10-02 05:10","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",1948
"2022-10-02 05:14","Paramore","This Is Why",207652
"2022-10-02 05:17","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",172714
"2022-10-02 05:37","Charlie Puth","Light Switch",122696
"2022-10-03 03:56","The Maine","Box in a Heart (with renforshort)",171063
"2022-10-03 04:00","Paramore","This Is Why",207652
"2022-10-03 04:02","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",172714
"2022-10-03 05:36","The Maine","Box in a Heart (with renforshort)",171063
"2022-10-03 05:40","Paramore","This Is Why",207652
"2022-10-03 05:43","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",172714
"2022-10-03 05:46","Charlie Puth","Light Switch",187703
"2022-10-03 05:50","NIKI","Every Summertime",215686
"2022-10-03 05:53","Ben&Ben","Paninindigan Kita",203434
"2022-10-03 05:53","j-hope","MORE",8845
"2022-10-03 05:56","The Maine","Box in a Heart (with renforshort)",171063
"2022-10-03 06:00","Paramore","This Is Why",207652
"2022-10-03 06:02","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",172714
"2022-10-03 06:06","Charlie Puth","Light Switch",187703
"2022-10-03 06:09","NIKI","Every Summertime",215686
"2022-10-03 06:14","Ben&Ben","Paninindigan Kita",312234
"2022-10-03 07:24","j-hope","MORE",180022
"2022-10-03 07:28","Zack Tabudlo","Habang Buhay",244067
"2022-10-03 07:32","Zack Tabudlo","Pano",254400
"2022-10-03 07:35","Harry Styles","As It Was",167303
"2022-10-03 07:37","anees","sun and moon",151507
"2022-10-03 07:40","Stephen Sanchez","Until I Found You",177720
"2022-10-03 07:44","Troye Sivan","Angel Baby",220779
"2022-10-03 07:48","Arthur Nery","Isa lang",269256
"2022-10-03 19:25","Arthur Nery","Pagsamo",274373
"2022-10-03 19:29","The Maine","Box in a Heart (with renforshort)",171063
"2022-10-03 19:35","Paramore","This Is Why",207652
"2022-10-03 19:47","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",28863
"2022-10-03 23:22","Paramore","This Is Why",1259
"2022-10-03 23:25","The Maine","Box in a Heart (with renforshort)",171063
"2022-10-03 23:28","Paramore","This Is Why",207652
"2022-10-03 23:31","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",172714
"2022-10-03 23:34","Charlie Puth","Light Switch",187703
"2022-10-04 00:00","NIKI","Every Summertime",215686
"2022-10-04 00:05","Ben&Ben","Paninindigan Kita",312234
"2022-10-04 00:08","j-hope","MORE",180022
"2022-10-04 00:12","Zack Tabudlo","Habang Buhay",244067
"2022-10-04 00:16","Zack Tabudlo","Pano",254400
"2022-10-04 00:19","Harry Styles","As It Was",167303
"2022-10-04 00:21","anees","sun and moon",151507
"2022-10-04 00:24","Stephen Sanchez","Until I Found You",177720
"2022-10-04 00:28","Troye Sivan","Angel Baby",220779
"2022-10-04 00:33","Arthur Nery","Isa lang",269256
"2022-10-04 00:38","Arthur Nery","Pagsamo",297001
"2022-10-04 00:43","Adie","Paraluman",312320
"2022-10-04 00:47","Joji","Glimpse of Us",233456
"2022-10-04 00:49","Charlie Puth","Left and Right (Feat. Jung Kook of BTS)",154486
"2022-10-04 00:53","Zack Tabudlo","Asan Ka Na Ba",241132
"2022-10-04 01:48","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",145624
"2022-10-04 01:51","Charlie Puth","Light Switch",187703
"2022-10-04 02:04","Coldplay","My Universe",104150
"2022-10-04 02:05","NIKI","Every Summertime",139732
"2022-10-04 03:52","NIKI","Every Summertime",4781
"2022-10-04 03:55","The Maine","Box in a Heart (with renforshort)",171063
"2022-10-04 03:58","Paramore","This Is Why",207652
"2022-10-04 04:01","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",172714
"2022-10-04 04:16","Charlie Puth","Light Switch",118672
"2022-10-04 05:42","The Mindset Mentor","How Long Does it Take to Become Successful?",0
"2022-10-04 05:42","The Mindset Mentor","6 Simple Tips for Success",0
"2022-10-04 05:42","The Mindset Mentor","Where Is Your Self Love?",677398
"2022-10-04 06:08","The Mindset Mentor","How Long Does it Take to Become Successful?",635419
"2022-10-04 15:22","The Maine","Box in a Heart (with renforshort)",10614
"2022-10-04 15:33","The Mindset Mentor","9 Things to Stop Doing Immediately",642881
"2022-10-04 15:34","The Mindset Mentor","Learn When to Give Up",57538
"2022-10-04 15:37","The Maine","Box in a Heart (with renforshort)",171063
"2022-10-04 15:40","Paramore","This Is Why",207652
"2022-10-04 15:43","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",172714
"2022-10-04 15:46","Charlie Puth","Light Switch",187703
"2022-10-04 15:50","NIKI","Every Summertime",215686
"2022-10-04 15:54","Ben&Ben","Paninindigan Kita",219263
"2022-10-04 15:54","j-hope","MORE",6352
"2022-10-04 15:57","The Maine","Box in a Heart (with renforshort)",171063
"2022-10-04 16:00","Paramore","This Is Why",207652
"2022-10-04 16:03","benny blanco","Bad Decisions (with BTS & Snoop Dogg)",172714
"2022-10-04 16:06","Charlie Puth","Light Switch",187703
"2022-10-04 16:10","NIKI","Every Summertime",215686
"2022-10-04 16:15","Ben&Ben","Paninindigan Kita",312234
"2022-10-04 16:30","j-hope","MORE",172108
"2022-10-04 19:50","j-hope","MORE",8184
"2022-10-04 20:12","j-hope","MORE",8184
"2022-10-04 20:20","Zack Tabudlo","Habang Buhay",192139
"2022-10-04 20:21","Zack Tabudlo","Pano",61408
"2022-10-04 20:24","Harry Styles","As It Was",167303
"2022-10-04 20:24","Zack Tabudlo","Habang Buhay",15627
"2022-10-04 20:26","anees","sun and moon",151507
"2022-10-04 20:29","Stephen Sanchez","Until I Found You",177720
"2022-10-04 20:30","Troye Sivan","Angel Baby",57679
"2022-10-04 20:34","Adie","Mahika",201951
"2022-10-04 20:38","Moira Dela Torre","Babalik Sa'yo (from ""2 Good 2 Be True"")",229711
"2022-10-04 20:41","BLACKPINK","Shut Down",175889
"2022-10-04 20:44","BLACKPINK","Pink Venom",186964
"2022-10-04 20:47","Rex Orange County","THE SHADE",181506
"2022-10-04 20:51","NOBITA","Ikaw Lang",263500
"2022-10-04 20:54","Charlie Puth","Left and Right (Feat. Jung Kook of BTS)",154486
"2022-10-04 20:58","Ace Banzuelo","Muli",290004
"2022-10-04 21:03","Moira Dela Torre","Kumpas - Theme of “2 Good 2 Be True”",268124
"2022-10-04 21:06","Chris Brown","Under The Influence",184613
"2022-10-04 21:10","Troye Sivan","Angel Baby",220779
"2022-10-04 21:13","Stephen Sanchez","Until I Found You",176666
"2022-10-04 21:17","Arthur Nery","Isa lang",269256
"2022-10-04 21:23","Adie","Paraluman",312320
"2022-10-04 21:24","Sam Smith","Unholy (feat. Kim Petras)",53785
